"Name","Company","City","State","Url","Terms"
"Senior Analyst - Data Analytics","Michael Page USA","Boston","MA","https://job-openings.monster.com/Senior-Analyst-Data-Analytics-Boston-MA-US-Michael-Page-USA/11/195332639","{'data', 'python', 'science', 'mining', 'team', 'customer', 'sql', 'excel', 'tableau', 'analysis', 'visualization', 'computer', 'sas'}"
"UX/UI Product Designer","Connexion Systems & Engineering","Boston","MA","https://job-openings.monster.com/UX-UI-Product-Designer-Boston-MA-US-Connexion-Systems-Engineering/11/195208760","{'data', 'science', 'ui', 'ux', 'process', 'team', 'web', 'system', 'device', 'mobile', 'qa', 'master', 'hci', 'testing', 'big', 'design', 'software', 'intelligence', 'quality'}"
"Programmer","EDI Specialists, Inc.","Foxboro","MA","https://job-openings.monster.com/Programmer-Foxboro-MA-US-EDI-Specialists-Inc/11/195116313","{'data', 'hardware', 'science', 'control', 'debug', 'computer', 'process', 'bachelor', 'team', 'oriented', 'application', 'system', 'development', 'operating', 'excel', 'testing', 'software', 'database', 'quality'}"
"Senior Production Analyst","New England Quality Care Alliance","Braintree","MA","https://job-openings.monster.com/Senior-Production-Analyst-Braintree-MA-US-New-England-Quality-Care-Alliance/11/194603580","{'data', 'spotfire', 'science', 'travel', 'system', 'process', 'bachelor', 'team', 'customer', 'development', 'sql', 'excel', 'automation', 'computer', 'database', 'quality'}"
"Client Success Representative","GfK Custom Research","Boston","MA","https://job-openings.monster.com/Client-Success-Representative-Boston-MA-US-GfK-Custom-Research/11/194841848","{'data', 'asset', 'science', 'vision', 'team', 'oriented', 'customer', 'development', 'big', 'software', 'intelligence'}"
"FullStack Developer (Python/Django)","Strategic Employment Partners","Boston","MA","https://job-openings.monster.com/FullStack-Developer-Python-Django-Boston-MA-US-Strategic-Employment-Partners/11/194585233","{'data', 'python', 'cloud', 'science', 'aws', 'team', 'javascript', 'development', 'design'}"
"Robotics Software Engineer","Massachusetts Institute of Technology","Cambridge","MA","https://job-openings.monster.com/Robotics-Software-Engineer-Cambridge-MA-US-Massachusetts-Institute-of-Technology/11/193866742","{'data', 'python', 'linux', 'science', 'hardware', 'processing', 'c++', 'computer', 'bachelor', 'system', 'javascript', 'sql', 'learning', 'analysis', 'design', 'software', 'database'}"
"Data Visualization Engineer","Aptima, Inc.","Woburn","MA","https://job-openings.monster.com/Data-Visualization-Engineer-Woburn-MA-US-Aptima-Inc/11/193609735","{'data', 'science', 'control', 'computer', 'distributed', 'd3', 'ux', 'ui', 'customer', 'javascript', 'master', 'test', 'css', 'design', 'visualization', 'analysis', 'js', 'software', 'http', 'html'}"
"Enterprise Information Architect","Mimecast Services Limited","Lexington","MA","https://job-openings.monster.com/Enterprise-Information-Architect-Lexington-MA-US-Mimecast-Services-Limited/22/521085f3-f22d-473d-ae87-94bec55514a1","{'data', 'cloud', 'interface', 'science', 'security', 'system', 'distributed', 'process', 'team', 'master', 'development', 'big', 'analysis', 'design', 'intelligence', 'database', 'assets'}"
"Software Engineer-Cloud Computing","The Judge Group","Framingham (CDP)","MA","https://job-openings.monster.com/Software-Engineer-Cloud-Computing-Framingham-CDP-MA-US-The-Judge-Group/11/194865793","{'kafka', 'python', 'bs', 'angular', 'team', 'web', 'test', 'app', 'cassandra', 'mongodb', 'css', 'computer', 'html', 'data', 'linux', 'processing', 'distributed', 'hadoop', 'development', 'oracle', 'learning', 'nodejs', 'machine', 'analysis', 'quality', 'science', 'nosql', 'rest', 'sql', 'spark', 'scalable', 'cloud', 'aws', 'ms', 'java', 'agile', 'http', 'automation', 'software'}"
"Data Scientist","CyberCoders","Cambridge","MA","https://job-openings.monster.com/Data-Scientist-Cambridge-MA-US-CyberCoders/11/194821485","{'data', 'python', 'control', 'algorithms', 'travel', 'team', 'sql', 'learning', 'design', 'machine', 'analysis', 'big'}"
"100% Greenfield Project - AWS - Data Pipeline and Data Science","Company Confidential","Boston","MA","https://job-openings.monster.com/100-Greenfield-Project-AWS-Data-Pipeline-Data-Science-Boston-MA-US/11/195124042","{'data', 'science', 'aws', 'team', 'javascript', 'big', 'design'}"
"Data Science Analytics Leader","PerkinElmer","Waltham","MA","https://job-openings.monster.com/Data-Science-Analytics-Leader-Waltham-MA-US-PerkinElmer/11/195374179","{'data', 'asset', 'science', 'vision', 'process', 'bachelor', 'team', 'ai', 'application', 'ms', 'development', 'learning', 'machine', 'analysis', 'assets'}"
"Nurse Educator - Boston, MA - XWA18917","IQVIA","Boston","MA","https://job-openings.monster.com/Nurse-Educator-Boston-MA-XWA18917-Boston-MA-US-IQVIA/22/0e28c211-2aba-4893-9c7e-995dd02b2246","{'data', 'science', 'vision', 'process', 'team', 'bachelor', 'ms', 'excel'}"
"Machine Learning Engineers","The Judge Group","Burlington","MA","https://job-openings.monster.com/Machine-Learning-Engineers-Burlington-MA-US-The-Judge-Group/11/194755134","{'data', 'python', 'science', 'algorithms', 'mining', 'distributed', 'computer', 'team', 'aws', 'hadoop', 'ml', 'scikit-learn', 'learning', 'spark', 'machine', 'design', 'pandas', 'software'}"
"100% Greenfield Project - AWS - Data Pipeline and Data Science","Company Confidential","Boston","MA","https://job-openings.monster.com/100-Greenfield-Project-AWS-Data-Pipeline-Data-Science-Boston-MA-US/11/194652787","{'data', 'science', 'aws', 'team', 'javascript', 'big', 'design'}"
"Director of Data - AI Software","CyberCoders","Boston","MA","https://job-openings.monster.com/Director-of-Data-AI-Software-Boston-MA-US-CyberCoders/11/195365831","{'data', 'science', 'hive', 'nosql', 'mining', 'aws', 'team', 'ai', 'hadoop', 'development', 'sql', 'learning', 'machine', 'software'}"
"Software Developer – Data Science and Engineering","Company Confidential","Boston","MA","https://job-openings.monster.com/Software-Developer-–-Data-Science-Engineering-Boston-MA-US/11/194612887","set()"
"Machine Learning Engineer - Machine Learning Algorithms, Python,","CyberCoders","Boston","MA","https://job-openings.monster.com/Machine-Learning-Engineer-Machine-Learning-Algorithms-Python-Boston-MA-US-CyberCoders/11/195240941","{'data', 'python', 'language', 'team', 'ai', 'development', 'learning', 'testing', 'machine', 'software', 'nlp'}"
"Senior Backend Engineer (IoT)","Company Confidential","Boston","MA","https://job-openings.monster.com/Senior-Backend-Engineer-IoT-Boston-MA-US/11/194745932","{'data', 'python', 'linux', 'science', 'language', 'nosql', 'aws', 'distributed', 'team', 'postgres', 'learning', 'scrum', 'machine', 'design'}"
"Data Scientist, Advanced Analytics","Sun Life Financial","Wellesley Hills","MA","https://job-openings.monster.com/Data-Scientist-Advanced-Analytics-Wellesley-Hills-MA-US-Sun-Life-Financial/31/d21477c8-55c9-4dd5-b084-c14d9342b2b8","{'data', 'python', 'science', 'algorithms', 'team', 'customer', 'master', 'test', 'excel', 'learning', 'visualization', 'machine'}"
"Data Scientist","Wolters Kluwer","Waltham","MA","https://job-openings.monster.com/Data-Scientist-Waltham-MA-US-Wolters-Kluwer/31/f7c3347d-593d-4b8b-af7c-8f0261c5b07b","{'python', 'team', 'web', 'computer', 'data', 'travel', 'processing', 'development', 'learning', 'machine', 'science', 'natural', 'system', 'ai', 'customer', 'application', 'nlp', 'language', 'algorithms', 'software', 'phd'}"
"Converse Lead Data Scientist","Nike","Boston","MA","https://job-openings.monster.com/Converse-Lead-Data-Scientist-Boston-MA-US-Nike/31/efe8eb24-9f5a-418f-88ed-d189e7b54da4","{'python', 'process', 'team', 'web', 'visualization', 'computer', 'data', 'processing', 'distributed', 'hadoop', 'development', 'learning', 'tableau', 'analysis', 'machine', 'intelligence', 'science', 'natural', 'vision', 'ai', 'scalable', 'language', 'algorithms', 'agile', 'design', 'software'}"
"Machine Learning Data Scientist","Vertex","Boston","MA","https://job-openings.monster.com/Machine-Learning-Data-Scientist-Boston-MA-US-Vertex/31/c141936c-c9f7-447a-83fb-125b6a22ca91","{'python', 'team', 'javascript', 'master', 'visualization', 'computer', 'data', 'graph', 'mining', 'hadoop', 'development', 'learning', 'machine', 'analysis', 'science', 'sql', 'nlp', 'algorithms', 'aws', 'design', 'software', 'phd'}"
"Data Scientist","TekPartners","Boston","MA","https://job-openings.monster.com/Data-Scientist-Boston-MA-US-TekPartners/31/6fa6a21d-7f99-4f48-a328-b7ae3b95316a","{'data', 'python', 'science', 'travel', 'process', 'team', 'rest', 'learning', 'machine', 'design', 'trading'}"
"Machine Learning Data Scientist","Vertex Pharmaceuticals","Boston","MA","https://job-openings.monster.com/Machine-Learning-Data-Scientist-Boston-MA-US-Vertex-Pharmaceuticals/31/6e5e3023-2378-4a2e-9ef3-7b32b928f60e","{'data', 'science', 'team', 'development', 'learning', 'machine', 'analysis', 'design', 'software'}"
"Product Business - Senior Data Scientist","The Boston Consulting Group","Boston","MA","https://job-openings.monster.com/Product-Business-Senior-Data-Scientist-Boston-MA-US-The-Boston-Consulting-Group/31/4b50f5f1-706d-443c-b53e-281d15895a8e","{'data', 'team', 'development', 'design', 'software', 'assets'}"
"Data Scientist - Compliance","Sonesta","Boston","MA","https://job-openings.monster.com/Data-Scientist-Compliance-Boston-MA-US-Sonesta/31/8b42f00f-5650-4784-b6ec-afbc0a7d9780","{'python', 'hive', 'process', 'visualization', 'computer', 'database', 'data', 'hadoop', 'learning', 'tableau', 'analysis', 'machine', 'matlab', 'science', 'nosql', 'application', 'sql', 'asset', 'algorithms', 'mapreduce', 'stata', 'sas'}"
"Data Scientist","Amazon","Boston","MA","https://job-openings.monster.com/Data-Scientist-Boston-MA-US-Amazon/31/3e1abd4d-20a4-4f20-ae6a-d3affd98d5bc","{'process', 'team', 'master', 'visualization', 'computer', 'data', 'processing', 'distributed', 'learning', 'tableau', 'analysis', 'machine', 'intelligence', 'quality', 'science', 'bachelor', 'excel', 'control', 'aws', 'big', 'software', 'sas'}"
"Data Scientist","Shields Health Solutions","Quincy","MA","https://job-openings.monster.com/Data-Scientist-Quincy-MA-US-Shields-Health-Solutions/31/ae2959a5-51d3-405f-bda6-90ce2a913561","{'data', 'python', 'quality', 'science', 'algorithms', 'c++', 'team', 'development', 'learning', 'reduce', 'machine', 'analysis', 'computer', 'nlp', 'sas'}"
"Senior Data Scientist - Strategic Model Development, Global Risk Solutions - (Job Number: 94980)","Liberty Mutual","Boston","MA","https://job-openings.monster.com/Senior-Data-Scientist-Strategic-Model-Development-Global-Risk-Solutions-Job-Number-94980-Boston-MA-US-Liberty-Mutual/31/a8e77890-5404-4c34-9bb5-2863fcbdea1b","{'data', 'python', 'interface', 'science', 'bachelor', 'team', 'application', 'development', 'excel', 'software', 'sas'}"
"Senior Data Scientist - Strategic Model Development, Global Risk Solutions","Liberty Mutual Insurance","Boston","MA","https://job-openings.monster.com/Senior-Data-Scientist-Strategic-Model-Development-Global-Risk-Solutions-Boston-MA-US-Liberty-Mutual-Insurance/31/68368e26-7ac9-4730-a107-215c97ce1e9d","{'data', 'python', 'interface', 'science', 'travel', 'bachelor', 'team', 'application', 'development', 'excel', 'software', 'sas'}"
"Data Scientist","Veritude","Boston","MA","https://job-openings.monster.com/Data-Scientist-Boston-MA-US-Veritude/31/811461a7-1a7f-4251-aa48-fcd97851e2f9","{'data', 'python', 'language', 'science', 'natural', 'processing', 'vision', 'java', 'team', 'ai', 'customer', 'javascript', 'test', 'artificial', 'sql', 'software', 'intelligence', 'nlp'}"
"Data Scientist","Pluralsight","Boston","MA","https://job-openings.monster.com/Data-Scientist-Boston-MA-US-Pluralsight/31/c5b4caef-5690-4677-8549-6ac50fce8aa5","{'data', 'python', 'science', 'hive', 'algorithms', 'computer', 'team', 'postgres', 'scalable', 'test', 'development', 'learning', 'machine', 'big', 'design', 'spark', 'intelligence'}"
"Senior Data Scientist","TripAdvisor","Needham","MA","https://job-openings.monster.com/Senior-Data-Scientist-Needham-MA-US-TripAdvisor/31/23aa2e2d-8360-46b5-8ae6-b6fc6e5fdcca","{'data', 'python', 'science', 'hive', 'algorithms', 'team', 'test', 'sql', 'learning', 'testing', 'analysis', 'machine', 'spark', 'big'}"
"Data Scientist (Imaging) / Cheminformatician","Novartis Europharm","Cambridge","MA","https://job-openings.monster.com/Data-Scientist-Imaging-Cheminformatician-Cambridge-MA-US-Novartis-Europharm/31/902b4f55-45ee-430b-9662-44b899d180dc","{'data', 'python', 'matlab', 'science', 'language', 'mining', 'c', 'learning', 'design', 'visualization', 'analysis', 'machine', 'spark', 'phd'}"
"Data Scientist - Cancer Dependency Map","The Broad Institute","Cambridge","MA","https://job-openings.monster.com/Data-Scientist-Cancer-Dependency-Map-Cambridge-MA-US-The-Broad-Institute/31/28c1d6b9-a29d-49b0-a3d7-b845bbfb3e5a","{'data', 'matlab', 'science', 'language', 'team', 'test', 'learning', 'testing', 'analysis', 'machine', 'computer', 'phd'}"
"Data Scientist (Imaging) / Cheminformatician","Novartis Pharmaceuticals Corporation","Cambridge","MA","https://job-openings.monster.com/Data-Scientist-Imaging-Cheminformatician-Cambridge-MA-US-Novartis-Pharmaceuticals-Corporation/31/ca4bdfd4-fa1d-4442-97e5-129dae0926fd","{'data', 'python', 'matlab', 'science', 'language', 'mining', 'c', 'learning', 'design', 'visualization', 'analysis', 'machine', 'spark', 'phd'}"
"Data Scientist - Biostatistics and Computational Biology","Dana-Farber Cancer Institute","Boston","MA","https://job-openings.monster.com/Data-Scientist-Biostatistics-Computational-Biology-Boston-MA-US-Dana-Farber-Cancer-Institute/31/f06d0f5e-dcd4-4486-8a76-8bd840849b10","{'data', 'python', 'linux', 'science', 'control', 'team', 'customer', 'master', 'github', 'operating', 'analysis', 'computer', 'database', 'quality'}"
"Data Scientist-Innovation","Eli Lilly and Company","Cambridge","MA","https://job-openings.monster.com/Data-Scientist-Innovation-Cambridge-MA-US-Eli-Lilly-Company/31/b2338c9f-f637-45e3-9d2d-5351e3b984d4","{'python', 'team', 'master', 'visualization', 'hbase', 'computer', 'data', 'travel', 'mining', 'device', 'hadoop', 'development', 'learning', 'tableau', 'analysis', 'machine', 'science', 'system', 'application', 'c', 'testing', 'spark', 'algorithms', 'aws', 'java', 'big', 'design', 'pig'}"
"Data Scientist","Forrester Research","Cambridge","MA","https://job-openings.monster.com/Data-Scientist-Cambridge-MA-US-Forrester-Research/31/ab57bbdf-36fd-46c8-af9a-948b10da151a","{'data', 'language', 'science', 'natural', 'processing', 'mining', 'process', 'team', 'web', 'customer', 'test', 'sql', 'mba', 'learning', 'machine', 'analysis', 'computer'}"
"Data Scientist","Forrester","Cambridge","MA","https://job-openings.monster.com/Data-Scientist-Cambridge-MA-US-Forrester/31/0c8f3d5f-88aa-4db2-af6f-3b5f7eb8fe1b","{'data', 'language', 'science', 'natural', 'processing', 'mining', 'process', 'team', 'web', 'customer', 'test', 'sql', 'mba', 'learning', 'machine', 'analysis', 'computer'}"
"Principal Data Scientist","Nanigans","Boston","MA","https://job-openings.monster.com/Principal-Data-Scientist-Boston-MA-US-Nanigans/31/6e0e29cb-bbd1-4855-ae4a-2e70283b030a","{'python', 'hive', 'team', 'test', 'data', 'distributed', 'development', 'learning', 'reduce', 'machine', 'analysis', 'matlab', 'science', 'map', 'system', 'customer', 'testing', 'spark', 'bootstrap', 'automation', 'design', 'software', 'phd'}"
"Data Scientist","Homesite Insurance","Boston","MA","https://job-openings.monster.com/Data-Scientist-Boston-MA-US-Homesite-Insurance/31/f238b307-860a-42aa-bd00-568b97b6140f","{'data', 'python', 'language', 'science', 'natural', 'processing', 'aws', 'defense', 'team', 'scikit-learn', 'learning', 'machine', 'pandas', 'computer', 'phd'}"
"Data Scientist, Algorithms","Wayfair LLC","Boston","MA","https://job-openings.monster.com/Data-Scientist-Algorithms-Boston-MA-US-Wayfair-LLC/31/e8961df4-fb64-4beb-83f3-a5c8dc918f9f","{'python', 'bs', 'team', 'pandas', 'data', 'processing', 'hadoop', 'github', 'learning', 'machine', 'matlab', 'science', 'sql', 'spark', 'language', 'algorithms', 'ms', 'ipython', 'big', 'software', 'git'}"
"Data Scientist - Compliance","MFS","Boston","MA","https://job-openings.monster.com/Data-Scientist-Compliance-Boston-MA-US-MFS/31/ccc1756f-1bc9-41e9-91d5-de9d64dff780","{'python', 'hive', 'process', 'visualization', 'computer', 'database', 'data', 'hadoop', 'learning', 'tableau', 'analysis', 'machine', 'matlab', 'science', 'nosql', 'application', 'sql', 'asset', 'algorithms', 'mapreduce', 'stata', 'sas'}"
"Quantitative Analyst/Data Scientist","The McGraw-Hill Companies Financial","Boston","MA","https://job-openings.monster.com/Quantitative-Analyst-Data-Scientist-Boston-MA-US-The-McGraw-Hill-Companies-Financial/31/565e7168-f581-4137-bde3-1adce8a218e6","{'data', 'asset', 'matlab', 'science', 'process', 'team', 'oriented', 'application', 'master', 'sql', 'excel', 'learning', 'testing', 'analysis', 'machine', 'intelligence', 'nlp'}"
"Data Scientist / Artificial Intelligence Specialist","Kronos Incorporated","Lowell","MA","https://job-openings.monster.com/Data-Scientist-Artificial-Intelligence-Specialist-Lowell-MA-US-Kronos-Incorporated/31/756beff4-adde-46af-a6dc-c356b353a904","{'python', 'team', 'computer', 'database', 'data', 'hadoop', 'learning', 'reduce', 'machine', 'analysis', 'science', 'map', 'nosql', 'ai', 'sql', 'hci', 'spark', 'nlp', 'cloud', 'interface', 'algorithms', 'ms', 'java', 'big', 'phd'}"
"Sr. Software Engineer - RDA / NLP Engineer - Data Scientist","The Resource Collaborative","Boston","MA","https://job-openings.monster.com/Sr-Software-Engineer-RDA-NLP-Engineer-Data-Scientist-Boston-MA-US-The-Resource-Collaborative/31/0c39ac78-2ac7-4bde-88b9-9e3657d0ac3e","{'python', 'team', 'web', 'test', 'pandas', 'computer', 'data', 'processing', 'development', 'learning', 'machine', 'analysis', 'quality', 'matlab', 'science', 'natural', 'bachelor', 'nlp', 'asset', 'cloud', 'language', 'aws', 'java', 'agile', 'big', 'design', 'software', 'assets'}"
"Senior Drone Software Specialist/Data Scientist","Windwalker Group","Boston","MA","https://job-openings.monster.com/Senior-Drone-Software-Specialist-Data-Scientist-Boston-MA-US-Windwalker-Group/31/fbe5c206-7f4e-4151-8e03-e043d49b0bed","{'hardware', 'python', 'sensor', 'process', 'web', 'drone', 'mobile', 'test', 'app', 'data', 'processing', 'distributed', 'development', 'cyber', 'analysis', 'quality', 'map', 'system', 'application', 'testing', 'operating', 'cloud', 'control', 'algorithms', 'c++', 'java', 'security', 'software', 'restful'}"
"573938 /Data Scientist","Enterprise Solutions Inc.","North Quincy","MA","https://job-openings.monster.com/573938-Data-Scientist-North-Quincy-MA-US-Enterprise-Solutions-Inc/31/9e96fb53-b605-4fef-bb89-642d9bbc2821","{'data', 'python', 'process', 'team', 'application', 'testing'}"
"Data Scientist at Quincy, MA","h3-Technologies","Quincy","MA","https://job-openings.monster.com/Data-Scientist-at-Quincy-MA-Quincy-MA-US-h3-Technologies/31/426e5f0d-3b76-427d-9d0e-e5582d861cc3","{'data', 'python', 'process', 'team', 'application', 'testing'}"
"Sr. Data Scientist","MITRE","Bedford","MA","https://job-openings.monster.com/Sr-Data-Scientist-Bedford-MA-US-MITRE/31/653a6168-3e13-413e-98c0-4385cbd5d4b3","{'python', 'hive', 'team', 'javascript', 'visualization', 'data', 'processing', 'mining', 'hadoop', 'development', 'learning', 'reduce', 'machine', 'analysis', 'science', 'map', 'nosql', 'c', 'algorithms', 'java', 'software', 'c#', 'big', 'pig', 'sas'}"
"AML/KYC Data Scientist","IBM","Boston","MA","https://job-openings.monster.com/AML-KYC-Data-Scientist-Boston-MA-US-IBM/31/5b4f4834-e671-463d-bd02-24f080f2e526","{'python', 'process', 'team', 'mobile', 'data', 'travel', 'processing', 'learning', 'machine', 'analysis', 'matlab', 'science', 'sql', 'signal', 'spark', 'algorithms', 'c++', 'ms', 'java', 'spss', 'big', 'design', 'sas'}"
"AI Engineer / Data Scientist","Net2Source","Boston","MA","https://job-openings.monster.com/AI-Engineer-Data-Scientist-Boston-MA-US-Net2Source/31/b26cda58-7684-4b9f-be71-96b8914bc659","{'data', 'python', 'language', 'science', 'natural', 'processing', 'vision', 'java', 'team', 'ai', 'customer', 'javascript', 'api', 'test', 'artificial', 'sql', 'software', 'intelligence', 'nlp'}"
"Data Scientist","CYNET SYSTEMS Inc.","Boston","MA","https://job-openings.monster.com/Data-Scientist-Boston-MA-US-CYNET-SYSTEMS-Inc/31/fb1e8397-c1fe-4eaa-a08c-8fb785e9c26c","{'data', 'python', 'science', 'algorithms', 'processing', 'mining', 'ms', 'team', 'learning', 'spark', 'tableau', 'analysis', 'visualization', 'machine', 'phd', 'quality'}"
"Data Scientist","Softpath System LLC","Boston","MA","https://job-openings.monster.com/Data-Scientist-Boston-MA-US-Softpath-System-LLC/31/43ff7df4-7bf2-4cf9-84db-6985d34551fa","{'data', 'science'}"
"Data Scientist","EF Education First Ltd","Cambridge","MA","https://job-openings.monster.com/Data-Scientist-Cambridge-MA-US-EF-Education-First-Ltd/31/291b541f-8280-479d-a8f7-ee5001ac8953","{'python', 'team', 'web', 'test', 'visualization', 'database', 'data', 'travel', 'development', 'learning', 'machine', 'analysis', 'intelligence', 'science', 'natural', 'customer', 'sql', 'excel', 'testing', 'cloud', 'language', 'http', 'automation', 'design', 'phd'}"
"Senior Data Scientist","Roberts Recruiting","Boston","MA","https://job-openings.monster.com/Senior-Data-Scientist-Boston-MA-US-Roberts-Recruiting/31/952be68a-a623-4384-8ea6-b3b3eb2c28cc","{'data', 'python', 'language', 'natural', 'processing', 'team', 'development', 'github', 'learning', 'machine', 'analysis', 'software', 'nlp'}"
"Data Scientist - Digital Attribution Developer (Boston, MA, US)","Nielsen","Boston","MA","https://job-openings.monster.com/Data-Scientist-Digital-Attribution-Developer-Boston-MA-US-Boston-MA-US-Nielsen/31/92ffdd68-fc09-42bc-88e0-964fd5e5fc81","{'data', 'python', 'science', 'algorithms', 'travel', 'computer', 'apache', 'team', 'device', 'development', 'sql', 'learning', 'scrum', 'machine', 'analysis', 'big', 'software', 'agile', 'design'}"
"Data Scientist (Co-op) - Retail Business Services","Retail Business Services","Quincy","MA","https://job-openings.monster.com/Data-Scientist-Co-op-Retail-Business-Services-Quincy-MA-US-Retail-Business-Services/31/227baf0b-4f2d-4896-aaac-1c82897260e1","{'data', 'python', 'science', 'algorithms', 'system', 'java', 'team', 'customer', 'application', 'development', 'sql', 'learning', 'agile', 'tableau', 'analysis', 'machine', 'big'}"
"Data Scientist","TalentBurst, Inc","Boston","MA","https://job-openings.monster.com/Data-Scientist-Boston-MA-US-TalentBurst-Inc/31/cfca25b7-ca20-4da1-969e-2e75602c97a5","{'hive', 'team', 'visualization', 'cassandra', 'mongodb', 'data', 'hadoop', 'learning', 'tableau', 'machine', 'matlab', 'science', 'nosql', 'testing', 'spark', 'algorithms', 'aws', 'scikit-learn', 'big', 'design', 'pig', 'phd', 'sas'}"
"Senior Data Scientist (11084)","Alexion Pharmaceuticals, Inc.","Boston","MA","https://job-openings.monster.com/Senior-Data-Scientist-11084-Boston-MA-US-Alexion-Pharmaceuticals-Inc/31/18554740-3b3a-4398-92e6-bd7158f41796","{'python', 'team', 'test', 'visualization', 'database', 'data', 'development', 'learning', 'machine', 'analysis', 'intelligence', 'matlab', 'science', 'nosql', 'vision', 'c', 'sql', 'algorithms', 'c++', 'java', 'security', 'design', 'software'}"
"Data Scientist","MassMutual","Boston","MA","https://job-openings.monster.com/Data-Scientist-Boston-MA-US-MassMutual/31/390a8bdd-37f7-4a9a-b30c-39a11072c404","{'python', 'team', 'web', 'javascript', 'hbase', 'pandas', 'computer', 'css', 'database', 'html', 'data', 'processing', 'hadoop', 'development', 'learning', 'machine', 'analysis', 'js', 'science', 'natural', 'nosql', 'vision', 'application', 'spark', 'asset', 'language', 'algorithms', 'd3', 'scikit-learn', 'design'}"
"Data Scientist","Barings Corporate","Boston","MA","https://job-openings.monster.com/Data-Scientist-Boston-MA-US-Barings-Corporate/31/e1797914-869a-4e28-98b0-fd2ce35b00ff","{'python', 'team', 'web', 'javascript', 'hbase', 'pandas', 'computer', 'css', 'database', 'html', 'data', 'processing', 'hadoop', 'development', 'learning', 'machine', 'analysis', 'js', 'science', 'natural', 'nosql', 'vision', 'application', 'spark', 'asset', 'language', 'algorithms', 'd3', 'scikit-learn', 'design'}"
"Principal Data Scientist (Boston)","QuantumBlack","Boston","MA","https://job-openings.monster.com/Principal-Data-Scientist-Boston-Boston-MA-US-QuantumBlack/31/95b7c0b8-f86a-4a28-8146-fbbf706f6aed","{'data', 'python', 'language', 'science', 'computer', 'team', 'learning', 'design', 'visualization', 'analysis', 'machine', 'software', 'phd'}"
