"Name","Company","City","State","Url","Terms"
"Sr. Data Architect  Oracle","Real Soft, Inc.","Marlborough","MA","https://job-openings.monster.com/Sr-Data-Architect-Oracle-Marlborough-MA-US-Real-Soft-Inc/11/195207704","{'agile', 'tableau', 'oracle', 'aws', 'design', 'quality', 'test', 'big', 'data', 'team', 'linux', 'testing'}"
"System Administrator/Team Lead EHR (Qualifacts)","Community Healthlink","Worcester","MA","https://job-openings.monster.com/System-Administrator-Team-Lead-EHR-Qualifacts-Worcester-MA-US-Community-Healthlink/11/189917946","{'assurance', 'system', 'operating', 'application', 'development', 'bachelor', 'design', 'quality', 'security', 'test', 'science', 'data', 'master', 'team', 'control'}"
"Windows Architecture Engineer - Hanscom AFB (MA)","PCI Strategic Management, LLC","Bedford","MA","https://job-openings.monster.com/Windows-Architecture-Engineer-Hanscom-AFB-MA-Bedford-MA-US-PCI-Strategic-Management-LLC/11/195170846","{'system', 'control', 'application', 'os', 'software', 'ms', 'development', 'hardware', 'windows', 'defense', 'bachelor', 'design', 'test', 'security', 'testing'}"
"Embedded Systems Hardware Engineer","Minuteman Group LLC","Lexington","MA","https://job-openings.monster.com/Embedded-Systems-Hardware-Engineer-Lexington-MA-US-Minuteman-Group-LLC/11/194975203","{'system', 'phd', 'processor', 'software', 'ms', 'development', 'hardware', 'c', 'analysis', 'design', 'team', 'testing'}"
"Business Systems Analyst - Retail / E-commerce / Omni-channel","NTT DATA Services","Hingham","MA","https://job-openings.monster.com/Business-Systems-Analyst-Retail-E-commerce-Omni-channel-Hingham-MA-US-NTT-DATA-Services/11/194930159","{'development', 'test'}"
"Business Systems Analyst - Sales, Shipments Planner","Connexion Systems & Engineering","Walpole","MA","https://job-openings.monster.com/Business-Systems-Analyst-Sales-Shipments-Planner-Walpole-MA-US-Connexion-Systems-Engineering/11/195281753","{'process', 'computer', 'development', 'bachelor', 'travel', 'cloud', 'science', 'data', 'team'}"
"Revenue Cycle System Analyst II","Beth Israel Deaconess Hospital-Needham","Needham","MA","https://job-openings.monster.com/Revenue-Cycle-System-Analyst-II-Needham-MA-US-Beth-Israel-Deaconess-Hospital-Needham/11/193854621","{'system', 'application', 'software', 'computer', 'ms', 'excel', 'bachelor', 'customer', 'analysis', 'design', 'test', 'team', 'testing'}"
"Embedded Software Engineer","Viva USA Inc.","Billerica","MA","https://job-openings.monster.com/Embedded-Software-Engineer-Billerica-MA-US-Viva-USA-Inc/11/195302465","{'software', 'version', 'design', 'device', 'quality', 'ui', 'system', 'git', 'bachelor', 'http', 'data', 'linux', 'process', 'computer', 'science', 'operating', 'agile', 'os', 'automation', 'development', 'hardware', 'c', 'control'}"
"Embedded Software Engineer","Radiant Systems Inc","Billerica","MA","https://job-openings.monster.com/Embedded-Software-Engineer-Billerica-MA-US-Radiant-Systems-Inc/11/195294167","{'system', 'operating', 'agile', 'process', 'os', 'computer', 'software', 'automation', 'version', 'hardware', 'development', 'bachelor', 'c', 'design', 'quality', 'ui', 'science', 'data', 'control'}"
"Business Systems Analyst II","NxSTAGE Medical Inc","Lawrence","MA","https://job-openings.monster.com/Business-Systems-Analyst-II-Lawrence-MA-US-NxSTAGE-Medical-Inc/11/195265556","{'application', 'process', 'software', 'automation', 'development', 'excel', 'customer', 'asset', 'analysis', 'c', 'design', 'mining', 'qa', 'data', 'team'}"
"Business Systems Analysis Manager","Monster-US","Weston","MA","https://job-openings.monster.com/Business-Systems-Analysis-Manager-Weston-MA-US-Monster-US/11/193952211","{'scalable', 'application', 'agile', 'vision', 'development', 'oracle', 'bachelor', 'customer', 'analysis', 'design', 'quality', 'team', 'testing'}"
"Lead Embedded Engineer","GlobalLogic","Waltham","MA","https://job-openings.monster.com/Lead-Embedded-Engineer-Waltham-MA-US-GlobalLogic/11/195213552","{'mobile', 'software', 'hardware', 'json', 'c', 'data'}"
"Business Systems Analyst","Open Systems Technologies","BOSTON","MA","https://job-openings.monster.com/Business-Systems-Analyst-BOSTON-MA-US-Open-Systems-Technologies/11/195185700","{'scrum', 'agile', 'software', 'computer', 'swift', 'ms', 'processing', 'development', 'json', 'sql', 'analysis', 'design', 'bs', 'science', 'data', 'team', 'testing'}"
"Sr. Systems Analyst - Digital Dashboard","NTT Data Services","Boston","MA","https://job-openings.monster.com/Sr-Systems-Analyst-Digital-Dashboard-Boston-MA-US-NTT-Data-Services/11/195172049","{'software', 'visualization', 'sql', 'design', 'quality', 'team', 'system', 'html', 'test', 'data', 'scrum', 'process', 'testing', 'assurance', 'agile', 'tableau', 'development', 'intelligence', 'customer', 'analysis', 'css'}"
"Embedded Engineer","Nesco Resource","Billerica","MA","https://job-openings.monster.com/Embedded-Engineer-Billerica-MA-US-Nesco-Resource/11/195168489","{'system', 'ios', 'operating', 'software', 'development', 'hardware', 'defense', 'analysis', 'c', 'design', 'device', 'test', 'android', 'circuit', 'data', 'team', 'linux', 'testing'}"
"Sr. Desktop Technical Analyst","Alexander Technology Group","Boston","MA","https://job-openings.monster.com/Sr-Desktop-Technical-Analyst-Boston-MA-US-Alexander-Technology-Group/11/195129986","{'windows', 'hardware', 'customer', 'learning', 'team'}"
"IT Field Technician - Boston","Winxnet","South Boston","MA","https://job-openings.monster.com/IT-Field-Technician-Boston-South-Boston-MA-US-Winxnet/11/194700384","{'system', 'operating', 'application', 'software', 'vision', 'computer', 'development', 'hardware', 'object', 'windows', 'sql', 'customer', 'analysis', 'travel', 'design', 'security', 'data', 'team', 'testing'}"
"IT Support Technician","Milestone Technologies","Boston","MA","https://job-openings.monster.com/IT-Support-Technician-Boston-MA-US-Milestone-Technologies/11/194151232","{'software', 'swift', 'mac', 'design', 'quality', 'team', 'system', 'application', 'windows', 'language', 'android', 'linux', 'process', 'native', 'computer', 'mobile', 'os', 'ms', 'hardware', 'customer', 'analysis', 'signal'}"
"Technical Support Specialist","firstPRO, Inc.","Boston","MA","https://job-openings.monster.com/Technical-Support-Specialist-Boston-MA-US-firstPRO-Inc/11/194608803","{'system', 'web', 'mobile', 'operating', 'software', 'os', 'ms', 'hardware', 'troubleshoot', 'windows', 'test', 'security', 'data'}"
"Principal Business Systems Analyst - Finance","MKS Instruments","Andover","MA","https://job-openings.monster.com/Principal-Business-Systems-Analyst-Finance-Andover-MA-US-MKS-Instruments/11/190630464","{'application', 'process', 'computer', 'assets', 'ms', 'development', 'excel', 'oracle', 'analysis', 'c', 'design', 'travel', 'science', 'data', 'team', 'control'}"
"HR Systems Analyst","Charles River Laboratories","Wilmington","MA","https://job-openings.monster.com/HR-Systems-Analyst-Wilmington-MA-US-Charles-River-Laboratories/11/194840198","{'assurance', 'system', 'process', 'vision', 'development', 'design', 'quality', 'language', 'data', 'team', 'testing'}"
"Desktop Engineer","4133630204","Lynn","MA","https://job-openings.monster.com/Desktop-Engineer-Lynn-MA-US-4133630204/11/194812608","{'system', 'operating', 'application', 'process', 'software', 'computer', 'automation', 'excel', 'windows', 'bachelor', 'asset', 'design', 'python', 'science'}"
"Principle Business Systems Analyst - Finance","Randstad Technologies","Woburn","MA","https://job-openings.monster.com/Principle-Business-Systems-Analyst-Finance-Woburn-MA-US-Randstad-Technologies/11/195054549","{'application', 'process', 'computer', 'assets', 'ms', 'development', 'excel', 'oracle', 'bachelor', 'analysis', 'travel', 'design', 'science', 'team', 'control'}"
"Desktop Support Technician","The Peak Organization","Boston","MA","https://job-openings.monster.com/Desktop-Support-Technician-Boston-MA-US-The-Peak-Organization/11/194798936","{'windows', 'test'}"
"System Admin","TalentBurst Inc","Boston","MA","https://job-openings.monster.com/System-Admin-Boston-MA-US-TalentBurst-Inc/11/195376147","{'system', 'website', 'control', 'process', 'automation', 'api', 'processing', 'development', 'bachelor', 'javascript', 'test', 'security', 'rest', 'data', 'testing'}"
"Systems Engineer","Oasis Systems","bedford","MA","https://job-openings.monster.com/Systems-Engineer-bedford-MA-US-Oasis-Systems/11/195376849","{'system', 'software', 'hardware', 'defense', 'bachelor', 'analysis', 'interface', 'design', 'security', 'team'}"
"SAS Programmer,Biostatistician,Director/ASD of Biostatistics","TechData","Cambridge","MA","https://job-openings.monster.com/SAS-Programmer-Biostatistician-Director-ASD-of-Biostatistics-Cambridge-MA-US-TechData/11/195355522","{'system', 'operating', 'application', 'process', 'database', 'computer', 'software', 'ms', 'graph', 'excel', 'windows', 'development', 'bachelor', 'analysis', 'sas', 'design', 'quality', 'science', 'data', 'team'}"
"Cloud Deployment Engineer","Kane Partners LLC","Boston","MA","https://job-openings.monster.com/Cloud-Deployment-Engineer-Boston-MA-US-Kane-Partners-LLC/11/194939859","{'automation', 'distributed', 'php', 'design', 'python', 'test', 'language', 'cloud', 'aws', 'linux'}"
"AS/400 Systems Administrator","AMS Staffing, Inc.","Wilmington","MA","https://job-openings.monster.com/AS-400-Systems-Administrator-Wilmington-MA-US-AMS-Staffing-Inc/11/194940058","{'system', 'application', 'software', 'vision', 'automation', 'hardware', 'troubleshoot', 'windows', 'design', 'data', 'team', 'linux'}"
"NETWORK ADMINISTRATOR","JUDGE ROTENBERG EDUC. CTR","CANTON","MA","https://job-openings.monster.com/NETWORK-ADMINISTRATOR-CANTON-MA-US-JUDGE-ROTENBERG-EDUC-CTR/11/195345646","{'system', 'software', 'computer', 'hardware', 'design', 'team'}"
"Information Systems Security Officer - 2252","APEX Systems","Lexington","MA","https://job-openings.monster.com/Information-Systems-Security-Officer-2252-Lexington-MA-US-APEX-Systems/11/195347116","{'system', 'website', 'operating', 'application', 'process', 'os', 'computer', 'software', 'ms', 'version', 'windows', 'intelligence', 'customer', 'bs', 'security', 'science', 'threat', 'data', 'linux', 'control'}"
"SOFTWARE SUPPORT ANALYST","NORTH OF BOSTON MEDIA GROUP","NORTH ANDOVER","MA","https://job-openings.monster.com/SOFTWARE-SUPPORT-ANALYST-NORTH-ANDOVER-MA-US-NORTH-OF-BOSTON-MEDIA-GROUP/11/195352542","{'system', 'excel', 'software', 'customer'}"
"Scrum Master","SRI Infotech","Norwood","MA","https://job-openings.monster.com/Scrum-Master-Norwood-MA-US-SRI-Infotech/11/195332939","{'scrum', 'agile', 'software', 'vision', 'development', 'design', 'master', 'team'}"
"IT Specialist","Smithsonian Astrophysical Observatory","Cambridge","MA","https://job-openings.monster.com/IT-Specialist-Cambridge-MA-US-Smithsonian-Astrophysical-Observatory/11/195321682","{'system', 'application', 'software', 'development', 'analysis', 'science', 'data', 'team'}"
"Cloud Technical Account Manager","Continental Resources Inc.","Bedford","MA","https://job-openings.monster.com/Cloud-Technical-Account-Manager-Bedford-MA-US-Continental-Resources-Inc/11/195321786","{'software', 'java', 'mongodb', 'computer', 'ms', 'development', 'bachelor', 'distributed', 'customer', 'travel', 'design', 'javascript', 'python', 'security', 'cloud', 'science', 'debug', 'aws', 'master', 'team'}"
"Help Desk Engineer (Level II)","Daley and Associates","Boston","MA","https://job-openings.monster.com/Help-Desk-Engineer-Level-II-Boston-MA-US-Daley-Associates/11/195332245","{'mobile', 'operating', 'application', 'mac', 'hardware', 'windows', 'bachelor', 'customer', 'asset', 'security', 'android'}"
"Cyber Systems Engineer - Secret Clearance","PDS Tech Inc.","Woburn","MA","https://job-openings.monster.com/Cyber-Systems-Engineer-Secret-Clearance-Woburn-MA-US-PDS-Tech-Inc/11/194927050","{'defense', 'quality', 'cyber', 'test', 'data'}"
"Systems Engineer","Gardner Resources Consulting, LLC","Boston","MA","https://job-openings.monster.com/Systems-Engineer-Boston-MA-US-Gardner-Resources-Consulting-LLC/11/194922777","{'mobile', 'windows', 'agile', 'test'}"
"Software Engineer (Backend)","Highview Partners","Boston","MA","https://job-openings.monster.com/Software-Engineer-Backend-Boston-MA-US-Highview-Partners/11/195326350","{'web', 'database', 'software', 'version', 'design', 'quality', 'team', 'system', 'scalable', 'application', 'troubleshoot', 'bachelor', 'javascript', 'python', 'security', 'language', 'data', 'linux', 'algorithms', 'interface', 'master', 'mobile', 'automation'}"
"Network Analyst","The Cervantes Group","Boston","MA","https://job-openings.monster.com/Network-Analyst-Boston-MA-US-The-Cervantes-Group/11/195298219","{'system', 'operating', 'software', 'process', 'hardware', 'troubleshoot', 'windows', 'analysis', 'security', 'team', 'linux'}"
"Technical Support Technician","TRC Professional Solutions","Waltham","MA","https://job-openings.monster.com/Technical-Support-Technician-Waltham-MA-US-TRC-Professional-Solutions/11/194873491","{'software', 'computer', 'bachelor', 'quality', 'science', 'team'}"
"Integration Architect","IT Mantra, LLC","Wellesley Hills","MA","https://job-openings.monster.com/Integration-Architect-Wellesley-Hills-MA-US-IT-Mantra-LLC/11/195296417","{'database', 'oracle', 'sql', 'design', 'team', 'scalable', 'api', 'troubleshoot', 'hbase', 'javascript', 'apache', 'hadoop', 'aws', 'data', 'java', 'agile', 'ruby', 'ms', 'development', 'nosql', 'cloud'}"
"Technical Support Technician","TRC Staffing","Waltham","MA","https://job-openings.monster.com/Technical-Support-Technician-Waltham-MA-US-TRC-Staffing/11/194881464","{'software', 'computer', 'bachelor', 'quality', 'science', 'team'}"
"IT Director","Opre Systems Inc","Wakefield","MA","https://job-openings.monster.com/IT-Director-Wakefield-MA-US-Opre-Systems-Inc/11/195288152","{'operating', 'software', 'automation', 'development', 'hardware', 'bachelor', 'analysis', 'design', 'security', 'testing'}"
"IT Support Technician / Help Desk","Company Confidential","Braintree","MA","https://job-openings.monster.com/IT-Support-Technician-Help-Desk-Braintree-MA-US/11/195299556","{'system', 'mobile', 'operating', 'application', 'computer', 'assets', 'windows', 'customer', 'security', 'websites', 'team'}"
"Desktop Support- Entry Level","Randstad","Boston","MA","https://job-openings.monster.com/Desktop-Support-Entry-Level-Boston-MA-US-Randstad/11/194880817","{'operating', 'software', 'computer', 'science', 'testing'}"
"NOC Technician","Crown Castle Fiber (formerly Lightower)","Huntington Station","NY","https://job-openings.monster.com/NOC-Technician-Huntington-Station-NY-US-Crown-Castle-Fiber-formerly-Lightower/11/195285608","{'system', 'software', 'hardware', 'troubleshoot', 'customer'}"
"Sr. RF Hardware Engineer","Xcerra Corporation","Norwood","MA","https://job-openings.monster.com/Sr-RF-Hardware-Engineer-Norwood-MA-US-Xcerra-Corporation/11/194649484","{'system', 'software', 'ms', 'processing', 'hardware', 'development', 'bachelor', 'customer', 'analysis', 'c', 'design', 'interface', 'quality', 'test', 'circuit', 'chip', 'signal', 'team', 'phd'}"
"Technology Architect - US","Infosys","Boston","MA","https://job-openings.monster.com/Technology-Architect-US-Boston-MA-US-Infosys/11/195299377","{'web', 'software', 'sql', 'design', 'big', 'team', 'application', 'api', 'bachelor', 'hbase', 'hadoop', 'aws', 'data', 'process', 'spark', 'agile', 'kafka', 'processing', 'development', 'analysis', 'cloud'}"
"Cyber Systems Engineer","Apollo Professional Solutions","Woburn","MA","https://job-openings.monster.com/Cyber-Systems-Engineer-Woburn-MA-US-Apollo-Professional-Solutions/11/194828157","{'data', 'test', 'cyber'}"
"Network Administrator","WinnCompanies","Boston","MA","https://job-openings.monster.com/Network-Administrator-Boston-MA-US-WinnCompanies/11/194832944","{'system', 'application', 'software', 'computer', 'hardware', 'windows', 'bachelor', 'sql', 'travel', 'design', 'security', 'linux'}"
"Junior IT Service Management Analyst","FDM","Boston","MA","https://job-openings.monster.com/Junior-IT-Service-Management-Analyst-Boston-MA-US-FDM/11/194076328","{'science', 'development', 'computer'}"
"Purchasing Systems/IT Category Manager (3675)","IDEMIA","Billerica","MA","https://job-openings.monster.com/Purchasing-Systems-IT-Category-Manager-3675-Billerica-MA-US-IDEMIA/11/194833517","{'system', 'process', 'development', 'excel', 'intelligence', 'analysis', 'travel', 'security', 'oriented'}"
"Information Architects","Knowledgent","Boston","MA","https://job-openings.monster.com/Information-Architects-Boston-MA-US-Knowledgent/11/195252630","{'data', 'agile', 'intelligence'}"
"Technical Project Manager","E-Talent Network","Quincy","MA","https://job-openings.monster.com/Technical-Project-Manager-Quincy-MA-US-E-Talent-Network/11/194834424","{'web', 'database', 'software', 'sql', 'design', 'quality', 'cyber', 'team', 'system', 'application', 'troubleshoot', 'soap', 'language', 'security', 'test', 'data', 'scrum', 'process', 'native', 'defense', 'testing', 'assurance', 'agile', 'automation', 'ms', 'development', 'hardware', 'intelligence', 'customer', 'analysis', 'cloud'}"
"Security Architect","Market Street Talent","Billerica","MA","https://job-openings.monster.com/Security-Architect-Billerica-MA-US-Market-Street-Talent/11/195389786","{'application', 'process', 'java', 'computer', 'development', 'bachelor', 'design', 'quality', 'security', 'big', 'data'}"
"Sr. Systems Engineer (Electrical, Mechanical, Software)-Medical Device R&D","Smith & Nephew","Andover","MA","https://job-openings.monster.com/Sr-Systems-Engineer-Electrical-Mechanical-Software-Medical-Device-R-D-Andover-MA-US-Smith-Nephew/11/195258798","{'system', 'software', 'ms', 'development', 'travel', 'interface', 'design', 'bs', 'test', 'team', 'testing'}"
"Lead Infrastructure Architect","XPO Logistics, Inc.","Boston","MA","https://job-openings.monster.com/Lead-Infrastructure-Architect-Boston-MA-US-XPO-Logistics-Inc/11/195210784","{'web', 'application', 'process', 'vision', 'computer', 'api', 'development', 'bachelor', 'design', 'cloud', 'big', 'science', 'aws', 'master'}"
"Information Security Engineer","Softworld Inc","Boston","MA","https://job-openings.monster.com/Information-Security-Engineer-Boston-MA-US-Softworld-Inc/11/194803752","{'application', 'process', 'software', 'reduce', 'windows', 'troubleshoot', 'development', 'bachelor', 'design', 'learning', 'security', 'cloud', 'team', 'testing'}"
"IT Service Desk Technician","Mastech Digital","Westwood","MA","https://job-openings.monster.com/IT-Service-Desk-Technician-Westwood-MA-US-Mastech-Digital/11/194565465","{'mobile', 'operating', 'application', 'hardware', 'windows', 'bachelor', 'customer', 'travel', 'quality', 'team', 'control'}"
"Systems Network Infrastructure Manager","Strategic IT Staffing","Boston","MA","https://job-openings.monster.com/Systems-Network-Infrastructure-Manager-Boston-MA-US-Strategic-IT-Staffing/11/195217848","{'windows', 'bachelor', 'sql', 'customer', 'travel', 'team', 'linux', 'control'}"
"Virtualization Engineer","everis USA Inc.","Boston","MA","https://job-openings.monster.com/Virtualization-Engineer-Boston-MA-US-everis-USA-Inc/11/195172082","{'system', 'operating', 'application', 'processing', 'hardware', 'windows', 'development', 'sql', 'design', 'data', 'team'}"
"Industrial Controls-Security Engineer","Factory Mutual Insurance Company7 | prodglobal","Norwood","MA","https://job-openings.monster.com/Industrial-Controls-Security-Engineer-Norwood-MA-US-Factory-Mutual-Insurance-Company7-prodglobal/11/195170316","{'system', 'web', 'control', 'application', 'java', 'computer', 'ms', 'development', 'excel', 'customer', 'travel', 'bs', 'test', 'security', 'http', 'cyber', 'science', 'team', 'testing'}"
"Senior Technical Customer Support Representative","Talent Fusion by Monster","Weston","MA","https://job-openings.monster.com/Senior-Technical-Customer-Support-Representative-Weston-MA-US-Talent-Fusion-by-Monster/11/194778636","{'web', 'database', 'application', 'software', 'development', 'excel', 'troubleshoot', 'customer', 'analysis', 'security', 'data', 'team'}"
"Sales Director- Healthcare IT- (Individual Contributor)","Michael Page USA","Boston","MA","https://job-openings.monster.com/Sales-Director-Healthcare-IT-Individual-Contributor-Boston-MA-US-Michael-Page-USA/11/194712841","{'analysis', 'software', 'cloud'}"
"RF Engineer (GPS)","GCR Professional Services","Cambridge","MA","https://job-openings.monster.com/RF-Engineer-GPS-Cambridge-MA-US-GCR-Professional-Services/11/195127063","{'customer', 'interface', 'design', 'security', 'team', 'control'}"
"Salesforce Integrations Developer","Genesis10","Cambridge","MA","https://job-openings.monster.com/Salesforce-Integrations-Developer-Cambridge-MA-US-Genesis10/11/194709172","{'system', 'api', 'development', 'design', 'device', 'test', 'security', 'data', 'team', 'testing'}"
"Bio Stat","Fountain Group","North Waltham","MA","https://job-openings.monster.com/Bio-Stat-North-Waltham-MA-US-Fountain-Group/11/195084736","{'analysis', 'data', 'design', 'quality'}"
"Document Control Manager","The Spear Group Inc","Cambridge","MA","https://job-openings.monster.com/Document-Control-Manager-Cambridge-MA-US-The-Spear-Group-Inc/11/195065483","{'control'}"
"Car Intall Technician/ME Leader (MECP Advanced), Geek Squad","Best Buy","Everett","MA","https://job-openings.monster.com/Car-Intall-Technician-ME-Leader-MECP-Advanced-Geek-Squad-Everett-MA-US-Best-Buy/11/195084626","{'system', 'mobile', 'security', 'master', 'team'}"
"Radar Systems Engineer","Source One Technical Solutions","Boston","MA","https://job-openings.monster.com/Radar-Systems-Engineer-Boston-MA-US-Source-One-Technical-Solutions/11/194658850","{'system', 'software', 'processing', 'hardware', 'customer', 'analysis', 'interface', 'design', 'test', 'matlab', 'signal'}"
"Cloud / Devops Engineers","TechStar Consulting Services, Inc","Boston","MA","https://job-openings.monster.com/Cloud-Devops-Engineers-Boston-MA-US-TechStar-Consulting-Services-Inc/11/186882625","{'bachelor', 'security', 'debug', 'aws', 'linux'}"
"Helpdesk Engineer","American Cybersystems","North Waltham","MA","https://job-openings.monster.com/Helpdesk-Engineer-North-Waltham-MA-US-American-Cybersystems/11/195095893","{'cyber', 'team'}"
"Principal IT Software Engineer","PerkinElmer","Waltham","MA","https://job-openings.monster.com/Principal-IT-Software-Engineer-Waltham-MA-US-PerkinElmer/11/195095584","{'web', 'application', 'agile', 'software', 'development', 'php', 'sql', 'customer', 'aws', 'design', 'javascript', 'cloud', 'data', 'team', 'testing'}"
"IT Director","PRO SOURCE","Randolph","MA","https://job-openings.monster.com/IT-Director-Randolph-MA-US-PRO-SOURCE/11/194622446","{'system', 'software', 'computer', 'hardware', 'troubleshoot', 'bachelor', 'analysis', 'security', 'science', 'master'}"
"IT Security Risk Analyst","Collaborative Staffing Solutions","Boston","MA","https://job-openings.monster.com/IT-Security-Risk-Analyst-Boston-MA-US-Collaborative-Staffing-Solutions/11/195042959","{'system', 'operating', 'application', 'processing', 'windows', 'sql', 'customer', 'analysis', 'learning', 'quality', 'security', 'data', 'team', 'linux', 'control'}"
"Document Control Manager","The Spear Group","Cambridge","MA","https://job-openings.monster.com/Document-Control-Manager-Cambridge-MA-US-The-Spear-Group/11/195047859","set()"
"Network Engineer","Pinnacle Group","Lowell","MA","https://job-openings.monster.com/Network-Engineer-Lowell-MA-US-Pinnacle-Group/11/195049206","{'computer', 'bachelor', 'travel', 'science', 'team'}"
"IT Technician - Part-time","More Than Words","Boston","MA","https://job-openings.monster.com/IT-Technician-Part-time-Boston-MA-US-More-Than-Words/11/195041389","{'system', 'operating', 'software', 'hardware', 'windows', 'team', 'control'}"
"Assembly System Technician 2","Mettler-Toledo, LLC","Billerica","MA","https://job-openings.monster.com/Assembly-System-Technician-2-Billerica-MA-US-Mettler-Toledo-LLC/11/195013355","{'system', 'website', 'control', 'application', 'process', 'vision', 'development', 'troubleshoot', 'travel', 'design', 'quality', 'language', 'http', 'test', 'testing'}"
"EMR System Administrator","Greater Lawrence Family Health Center","Methuen","MA","https://job-openings.monster.com/EMR-System-Administrator-Methuen-MA-US-Greater-Lawrence-Family-Health-Center/11/195000124","{'system', 'application', 'software', 'processing', 'windows', 'development', 'bachelor', 'app', 'interface', 'design', 'quality', 'test', 'team'}"
"Network Support Engineer,  Newton, MA  (TRN1136)","Renaissance Network","Newton","MA","https://job-openings.monster.com/Network-Support-Engineer-Newton-MA-TRN1136-Newton-MA-US-Renaissance-Network/11/195014167","{'system', 'web', 'database', 'application', 'software', 'computer', 'automation', 'ms', 'version', 'windows', 'development', 'sql', 'customer', 'learning', 'security', 'science', 'aws', 'team', 'control'}"
"Senior Network Engineer","Clean Harbors","Norwell","MA","https://job-openings.monster.com/Senior-Network-Engineer-Norwell-MA-US-Clean-Harbors/11/195024400","set()"
"Senior Manager, Product Technical Support","Brooks Automation, Inc.","Chelmsford","MA","https://job-openings.monster.com/Senior-Manager-Product-Technical-Support-Chelmsford-MA-US-Brooks-Automation-Inc/11/194937550","{'system', 'process', 'development', 'customer', 'travel', 'data'}"
"Quality Systems Support - Environmental Data Review","Alpha Analytical","Mansfield","MA","https://job-openings.monster.com/Quality-Systems-Support-Environmental-Data-Review-Mansfield-MA-US-Alpha-Analytical/11/194943578","{'assurance', 'system', 'control', 'software', 'development', 'excel', 'analysis', 'science', 'quality', 'bs', 'qa', 'data', 'team', 'testing'}"
"solution Architect, Infrastructure","Tata Consultancy Services","Boston","MA","https://job-openings.monster.com/solution-Architect-Infrastructure-Boston-MA-US-Tata-Consultancy-Services/11/194882505","set()"
"Hyperion PBCS Solution Architect","Software Programming Group","boston","MA","https://job-openings.monster.com/Hyperion-PBCS-Solution-Architect-boston-MA-US-Software-Programming-Group/11/194882262","{'oracle', 'travel', 'design', 'quality', 'cloud', 'team'}"
"Senior Systems Engineer","All Covered","Waltham","MA","https://job-openings.monster.com/Senior-Systems-Engineer-Waltham-MA-US-All-Covered/11/194754058","set()"
"Senior Systems Architect","Shell TechWorks","Cambridge","MA","https://job-openings.monster.com/Senior-Systems-Architect-Cambridge-MA-US-Shell-TechWorks/11/185161160","{'website', 'scrum', 'application', 'process', 'agile', 'natural', 'software', 'html', 'development', 'customer', 'asset', 'analysis', 'travel', 'design', 'interface', 'http', 'matlab', 'team', 'oriented', 'control'}"
